job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline,complexity,scope_size,urgency,cat_Auto,cat_Chimney,cat_Cleaning,cat_Electrical,cat_Exterior,cat_Flooring,cat_General Contractor,cat_HVAC,cat_Handyman,cat_Landscaping,cat_Moving,cat_Painting,cat_Pest Control,cat_Plumbing,cat_Pool,cat_Remodeling,cat_Roofing,deadline_I'm flexible,deadline_Within 1 month,deadline_Within 1-2 weeks,booking_month_numeric,interval_width,interval_width_ratio,cat_is_prod,price_is_high,interval_is_wide
job_000700,Appliance Repair,Appliance Repair,60484,2026-01,Appliance Repair,153,2371,1262,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2218,14.49673193139391,0,0,0
job_000701,Flooring,Flooring,34193,2026-02,Flooring,242,2118,1180,,Within 1 month,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1876,7.752066083669148,0,0,0
job_000702,Handyman,Handyman,92991,2026-01,Handyman,73,565,319,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,492,6.739725935072248,1,0,0
job_000703,Roofing,Roofing,90685,2026-03,Roofing,229,2147,1188,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,3,1918,8.375545814953949,0,0,0
job_000704,Chimney,Chimney,18476,2026-04,Chimney,204,2322,1263,,As soon as possible,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2118,10.382352890282585,0,0,0
job_000705,Roofing,Roofing,19048,2026-02,Roofing,176,2332,1254,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2156,12.249999930397728,0,0,0
job_000706,Pest Control,General,79831,2026-01,Termite inspection and treatment,310,2333,1321,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2023,6.525806430561915,0,0,0
job_000707,Pool,Pool,38080,2026-03,Pool,182,1612,897,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,1430,7.857142813971743,0,0,0
job_000708,Appliance Repair,Appliance Repair,79055,2026-03,Appliance Repair,218,2227,1222,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2009,9.215596288001851,0,0,0
job_000709,Chimney,Chimney,17502,2026-03,Chimney,186,2336,1261,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2150,11.559139722800325,0,0,0
job_000710,Auto,Auto,89362,2026-01,Auto,210,2490,1350,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2280,10.857142805442177,0,0,0
job_000711,HVAC,Furnace Maintenance,85034,2026-03,AC unit repair and maintenance,224,3514,1869,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,3290,14.687499934430804,1,0,0
job_000712,Chimney,Chimney,78891,2026-04,Chimney,242,2435,1338,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2193,9.061983433628168,0,0,0
job_000713,Pest Control,Rodents,12900,2026-04,Termite inspection and treatment,291,1699,995,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4,1408,4.838487955881485,0,0,0
job_000714,Exterior,Exterior,36227,2026-02,Exterior,469,3400,1934,,I'm flexible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2931,6.2494669376343985,1,0,0
job_000715,Pest Control,General,41092,2026-03,"Bed bug heat treatment, 2BR apartment",228,2285,1256,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3,2057,9.021929784991537,0,0,0
job_000716,Landscaping,Landscaping,70500,2026-01,Landscaping,241,1711,976,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,1470,6.099585036931183,1,0,0
job_000717,Pool,Pool,70477,2026-02,Pool,154,2131,1142,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,1977,12.837662254300895,0,0,0
job_000718,Painting,Cabinet,24822,2026-02,Trim painting,334,2033,1183,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1699,5.08682633207537,0,0,0
job_000719,Roofing,Roofing,84148,2026-02,Roofing,200,2240,1220,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,2040,10.199999949,0,0,0
job_000720,Pest Control,Rodents,35717,2026-01,Rodent control and sealing,247,2437,1342,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,2190,8.86639672523726,0,0,0
job_000721,Painting,Exterior,72986,2026-03,Exterior house painting,359,2230,1294,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1871,5.211699149828136,0,0,0
job_000722,Flooring,Flooring,43951,2026-04,Flooring,165,2295,1230,,I'm flexible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,2130,12.909090830853994,0,0,0
job_000723,Plumbing,Fixture Installation,83962,2026-01,Clear clogged drain,112,1784,948,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1672,14.928571295280614,1,0,0
job_000724,Appliance Repair,Appliance Repair,24020,2026-02,Appliance Repair,241,2243,1242,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2002,8.307053907439611,0,0,0
job_000725,Chimney,Chimney,80132,2026-03,Chimney,159,1601,880,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1442,9.069182332898224,0,0,0
job_000726,Landscaping,Landscaping,43631,2026-04,Landscaping,178,1849,1013,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,1671,9.38764039669865,1,0,0
job_000727,Auto,Auto,24020,2026-03,Auto,193,2367,1280,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2174,11.26424864629923,0,0,0
job_000728,Auto,Auto,95235,2026-04,Auto,197,2301,1249,,Within 1 month,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2104,10.68020299147105,0,0,0
job_000729,Exterior,Exterior,26088,2026-04,Exterior,464,2915,1689,,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2451,5.2823275748225695,1,0,0
job_000730,Chimney,Chimney,60226,2026-01,Chimney,191,2415,1303,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2224,11.643978996628382,0,0,0
job_000731,Cleaning,General Cleaning,95663,2026-02,"Exterior window wash, 2-story, 20 windows",93,912,502,,I'm flexible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,819,8.8064515182102,1,0,0
job_000732,Painting,Interior,76409,2026-01,Cabinet refinishing,273,2371,1322,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2098,7.684981656831569,0,0,0
job_000733,Flooring,Flooring,28337,2026-03,Flooring,186,1597,891,,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1411,7.5860214645912825,0,0,0
job_000734,General Contractor,General Contractor,62648,2026-04,General Contractor,800,10065,5432,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,9265,11.581249985523437,0,0,1
job_000735,Flooring,Flooring,17502,2026-03,Flooring,218,2110,1164,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1892,8.678899042757344,0,0,0
job_000736,Landscaping,Landscaping,61334,2026-01,Landscaping,207,1842,1024,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1635,7.898550686480432,1,0,0
job_000737,Pool,Pool,19954,2026-03,Pool,212,1627,919,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,1415,6.674528270403169,0,0,0
job_000738,Electrical,Panel Upgrade,27388,2026-03,Install ceiling fan,143,1911,1027,,I'm flexible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1768,12.363636277177369,1,0,0
job_000739,Exterior,Exterior,61929,2026-03,Exterior,456,3040,1748,,As soon as possible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2584,5.666666654239767,1,0,0
job_000740,Painting,Cabinet,92618,2026-03,Paint interior bedroom walls,375,3054,1714,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2679,7.143999980949333,0,0,0
job_000741,Pest Control,Bed Bugs,97783,2026-03,"Bed bug heat treatment, 2BR apartment",305,2089,1197,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,1784,5.849180308691212,0,0,0
job_000742,Chimney,Chimney,63372,2026-04,Chimney,248,2205,1226,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,1957,7.891129000438996,0,0,0
job_000743,Pest Control,General,97585,2026-02,Rodent control and sealing,310,1624,967,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,1314,4.238709663746098,0,0,0
job_000744,Flooring,Flooring,23581,2026-02,Flooring,228,2448,1338,,Within 1 month,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2220,9.736842062557711,0,0,0
job_000745,Exterior,Exterior,22315,2026-01,Exterior,483,3615,2049,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3132,6.484472036264033,1,0,0
job_000746,Landscaping,Landscaping,90096,2026-02,Landscaping,191,1164,677,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,973,5.0942408110249175,1,0,0
job_000747,Plumbing,Fixture Installation,47374,2026-02,Clear clogged drain,90,1568,829,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,1478,16.422222039753088,1,0,0
job_000748,Roofing,Roofing,14773,2026-02,Roofing,177,1888,1032,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,1711,9.666666612052731,0,0,0
job_000749,Exterior,Exterior,98793,2026-03,Exterior,442,2881,1661,,I'm flexible,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2439,5.518099535026924,1,0,0
job_000750,Flooring,Flooring,96896,2026-02,Flooring,201,1508,854,,I'm flexible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1307,6.502487529838371,0,0,0
job_000751,Exterior,Exterior,42749,2026-01,Exterior,425,2708,1566,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2283,5.371764693242906,1,0,0
job_000752,Flooring,Flooring,92470,2026-03,Flooring,238,1942,1090,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1704,7.159663835463597,0,0,0
job_000753,Chimney,Chimney,72378,2026-04,Chimney,238,2311,1274,,Within 1-2 weeks,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2073,8.710083997016454,0,0,0
job_000754,Exterior,Exterior,27101,2026-03,Exterior,475,3640,2057,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,3165,6.663157880709141,1,0,0
job_000755,Painting,Cabinet,25760,2026-03,Trim painting,346,1978,1162,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,1632,4.716762992148084,0,0,0
job_000756,Pool,Pool,16692,2026-03,Pool,211,1861,1036,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,1650,7.81990517620898,0,0,0
job_000757,Landscaping,Landscaping,36677,2026-01,Landscaping,176,1650,913,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,1474,8.374999952414774,1,0,0
job_000758,Auto,Auto,88785,2026-02,Auto,242,2332,1287,,I'm flexible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2090,8.636363600676184,0,0,0
job_000759,Flooring,Flooring,54720,2026-03,Flooring,248,1760,1004,,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1512,6.09677416896462,0,0,0
job_000760,Cleaning,General Cleaning,86692,2026-02,Window washing service,79,1098,588,,As soon as possible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1019,12.898734013940077,1,0,0
job_000761,Appliance Repair,Appliance Repair,98333,2026-02,Appliance Repair,241,1857,1049,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,1616,6.705394163048157,0,0,0
job_000762,Exterior,Exterior,51561,2026-04,Exterior,567,2818,1692,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,2251,3.9700176296825087,1,0,0
job_000763,Flooring,Flooring,48049,2026-04,Flooring,210,1777,993,,As soon as possible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1567,7.461904726371882,0,0,0
job_000764,Plumbing,Fixture Installation,79714,2026-04,Install new water heater,95,1865,980,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4,1770,18.63157875124654,1,0,0
job_000765,Exterior,Exterior,78956,2026-01,Exterior,490,3210,1850,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2720,5.5510203968346525,1,0,0
job_000766,HVAC,Thermostat,67013,2026-02,Install new thermostat,152,3492,1822,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,3340,21.973684065962605,1,0,0
job_000767,Appliance Repair,Appliance Repair,94983,2026-01,Appliance Repair,215,2179,1197,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1964,9.134883678442401,0,0,0
job_000768,Painting,Cabinet,18341,2026-04,Paint interior bedroom walls,226,2967,1596,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,2741,12.12831853040567,0,0,0
job_000769,Painting,Interior,99903,2026-02,Paint interior bedroom walls,263,2588,1425,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2325,8.840304148896182,0,0,0
job_000770,Landscaping,Landscaping,65472,2026-04,Landscaping,178,1467,822,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4,1289,7.241572993024871,1,0,0
job_000771,Appliance Repair,Appliance Repair,16084,2026-01,Appliance Repair,199,2418,1308,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2219,11.150753712810284,0,0,0
job_000772,Pest Control,Termites,40998,2026-01,Rodent control and sealing,256,1572,914,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1316,5.1406249799194335,0,0,0
job_000773,Landscaping,Landscaping,84784,2026-01,Landscaping,209,1702,955,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,1493,7.143540635676839,1,0,0
job_000774,Painting,Interior,92640,2026-02,Trim painting,271,2883,1577,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2612,9.638376348197873,0,0,0
job_000775,Chimney,Chimney,89362,2026-03,Chimney,169,2487,1328,,As soon as possible,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2318,13.715976250201324,0,0,0
job_000776,Roofing,Roofing,22003,2026-01,Roofing,164,2204,1184,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2040,12.439024314396194,0,0,0
job_000777,Auto,Auto,97342,2026-04,Auto,182,1736,959,,I'm flexible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1554,8.538461491546915,0,0,0
job_000778,Moving,Moving,34138,2026-03,Moving,160,1813,986,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,1653,10.331249935429689,0,0,0
job_000779,Electrical,Lighting,66913,2026-04,Install ceiling fan,148,2380,1264,,As soon as possible,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2232,15.081080979181886,1,0,0
job_000780,HVAC,Ductwork,69081,2026-01,Clean ductwork,249,2572,1410,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,2323,9.329317231609167,1,0,0
job_000781,Chimney,Chimney,87058,2026-03,Chimney,214,1814,1014,,As soon as possible,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1600,7.476635479081143,0,0,0
job_000782,HVAC,Ductwork,40578,2026-04,Install new thermostat,153,2864,1508,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4,2711,17.718954132555854,1,0,0
job_000783,Landscaping,Landscaping,53920,2026-04,Landscaping,232,1855,1043,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,1623,6.99568962501858,1,0,0
job_000784,Appliance Repair,Appliance Repair,74305,2026-02,Appliance Repair,178,1744,961,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1566,8.797752759563187,0,0,0
job_000785,Pest Control,Rodents,97219,2026-02,Termite inspection and treatment,327,1893,1110,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,1566,4.788990811042842,0,0,0
job_000786,General Contractor,General Contractor,93962,2026-03,General Contractor,1030,9525,5277,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3,8495,8.247572807526627,0,0,1
job_000787,Electrical,Panel Upgrade,35663,2026-02,Repair faulty electrical panel,132,1841,986,,Within 1 month,medium,medium,routine,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1709,12.946969598886595,1,0,0
job_000788,Flooring,Flooring,34143,2026-03,Flooring,199,2408,1303,,I'm flexible,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2209,11.100502456781395,0,0,0
job_000789,Landscaping,Landscaping,66302,2026-03,Landscaping,194,1290,742,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,1096,5.649484506961421,1,0,0
job_000790,Chimney,Chimney,84662,2026-04,Chimney,229,2466,1347,,Within 1-2 weeks,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2237,9.768558909307604,0,0,0
job_000791,Cleaning,Window Washing,61524,2026-02,"Exterior window wash, 2-story, 20 windows",84,1153,618,,As soon as possible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1069,12.726190324688211,1,0,0
job_000792,Remodeling,Remodeling,59514,2026-02,Remodeling,212,2264,1238,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,2052,9.679245237362052,0,0,0
job_000793,Roofing,Roofing,60454,2026-03,Roofing,218,1511,864,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,1293,5.931192633343153,0,0,0
job_000794,Appliance Repair,Appliance Repair,48882,2026-03,Appliance Repair,203,2262,1232,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2059,10.14285709289233,0,0,0
job_000795,Landscaping,Landscaping,42749,2026-02,Landscaping,177,1451,814,,As soon as possible,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,1274,7.197740072329152,1,0,0
job_000796,Moving,Moving,67549,2026-01,Moving,165,2494,1329,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,2329,14.115151429605143,0,0,0
job_000797,HVAC,Thermostat,85034,2026-02,Furnace service before winter,223,2485,1354,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,2262,10.143497712360997,1,0,0
job_000798,Landscaping,Landscaping,22933,2026-02,Landscaping,150,1677,913,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,1527,10.179999932133335,1,0,0
job_000799,Appliance Repair,Appliance Repair,60047,2026-04,Appliance Repair,224,1820,1022,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1596,7.124999968191965,0,0,0
job_000800,Pest Control,Bed Bugs,30528,2026-02,General pest control service,225,1541,883,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1316,5.848888862893827,0,0,0
job_000801,Pest Control,General,65697,2026-01,Rodent control and sealing,294,2365,1329,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2071,7.044217663114906,0,0,0
job_000802,Chimney,Chimney,25900,2026-02,Chimney,203,1746,974,,Within 1 month,medium,medium,routine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1543,7.6009851842316,0,0,0
job_000803,Moving,Moving,45014,2026-04,Moving,151,1888,1019,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,1737,11.503311182097278,0,0,0
job_000804,Pool,Pool,45088,2026-04,Pool,202,1522,862,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4,1320,6.534653432996765,0,0,0
job_000805,Cleaning,Window Washing,53429,2026-02,"Exterior window wash, 2-story, 20 windows",77,1229,653,,I'm flexible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1152,14.961038766739756,1,0,0
job_000806,Remodeling,Remodeling,78993,2026-03,Remodeling,227,1926,1076,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,1699,7.484581464825633,0,0,0
job_000807,Exterior,Exterior,71758,2026-04,Exterior,466,3420,1943,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4,2954,6.339055780388293,1,0,0
job_000808,Pool,Pool,35839,2026-01,Pool,210,1552,881,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1342,6.390476160045352,0,0,0
job_000809,Appliance Repair,Appliance Repair,58493,2026-02,Appliance Repair,217,1863,1040,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1646,7.585253421266113,0,0,0
job_000810,Roofing,Roofing,42572,2026-03,Roofing,185,2453,1319,,Within 1-2 weeks,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,2268,12.259459393192111,0,0,0
job_000811,Moving,Moving,22087,2026-03,Moving,229,1791,1010,,I'm flexible,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,1562,6.820960668904102,0,0,0
job_000812,Pool,Pool,10232,2026-03,Pool,231,1918,1074,,Within 1 month,medium,medium,routine,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,1687,7.303030271415453,0,0,0
job_000813,Flooring,Flooring,75835,2026-03,Flooring,208,2449,1328,,Within 1 month,medium,medium,routine,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2241,10.7740384097402,0,0,0
job_000814,Exterior,Exterior,70842,2026-02,Exterior,572,3216,1894,,Within 1 month,medium,medium,routine,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2644,4.622377614296543,1,0,0
job_000815,Auto,Auto,45873,2026-04,Auto,165,1533,849,,As soon as possible,medium,medium,routine,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1368,8.290909040661157,0,0,0
job_000816,Cleaning,Window Washing,72252,2026-04,Carpet cleaning entire house,85,1177,631,,As soon as possible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1092,12.847058672387545,1,0,0
job_000817,Cleaning,Window Washing,30761,2026-04,Carpet cleaning entire house,105,980,542,,As soon as possible,medium,medium,routine,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,875,8.333333253968254,1,0,0
